,MAC,Imag,Real
269,8156.412776548673,8.911602335426515,1.4
270,8163.622068584071,8.948583014634883,1.4
271,8052.178429203541,8.855130263345858,1.4
272,7848.816316371682,8.659470753783134,1.4
273,7585.076382743364,8.395532129573201,1.4
274,7292.19889380531,8.09735825891649,1.4
275,6999.321404867257,7.797096130335977,1.4
276,6713.05243362832,7.502131052725525,1.4
277,6426.483075221238,7.2047880700969325,1.4
278,6133.004811946903,6.897631541185871,1.4
279,5825.408351769911,6.5724537682694475,1.4
280,5497.986338495575,6.222644144404866,1.4
281,5156.145741150443,5.8541295376888085,1.4
282,4809.799336283187,5.47804574014303,1.4
283,4468.5595132743365,5.105326710617896,1.4
284,4142.639435840708,4.747732009497311,1.4
285,3841.0507190265484,4.415785503879865,1.4
286,3564.9949115044246,4.1111330423251315,1.4
287,3311.768528761062,3.8309204227377096,1.4
288,3077.7669247787608,3.5712092505378057,1.4
289,2859.8059955752215,3.328499192483283,1.4
290,2654.971985619469,3.09956012874025,1.4
291,2461.0720685840706,2.881964611011769,1.4
292,2276.814579646018,2.674312411525525,1.4
293,2100.997970132744,2.475291053358702,1.4
294,1932.3906526548672,2.2835354279559152,1.4
295,1769.791078539823,2.0976984682759214,1.4
296,1613.499634955752,1.9182015422974819,1.4
297,1465.769225663717,1.7477985027423002,1.4
298,1329.0029480088494,1.5894549572229593,1.4
299,1205.543821902655,1.4460987168813637,1.4
300,1097.8249834070798,1.3207994242346368,1.4
301,1007.017942477876,1.215139051744038,1.4
302,930.7796792035398,1.126462868150007,1.4
303,866.136360619469,1.051317048647681,1.4
304,810.0540763274337,0.9861322245126647,1.4
305,759.6491095132743,0.9274791386011337,1.4
306,713.0290210176992,0.8731012267342049,1.4
307,669.5629977876107,0.8222642919974401,1.4
308,628.530110619469,0.7741141524917695,1.4
309,589.299546460177,0.7278976563462157,1.4
310,551.3306084070796,0.6829642880701443,1.4
311,514.623296460177,0.6393275410224474,1.4
312,479.4479590707964,0.597337732043528,1.4
313,446.0148672566371,0.5572739693763289,1.4
314,414.59436946902656,0.5194936378111489,1.4
315,385.42677544247795,0.4843202312819562,1.4
316,358.5421238938053,0.4518156982643653,1.4
317,333.7902212389381,0.42181465390241896,1.4
318,311.0208738938053,0.3941495715371613,1.4
319,290.06586504424786,0.36862787802924024,1.4
320,270.75697787610625,0.34505460141994515,1.4
321,252.96504590707966,0.32328227616662386,1.4
322,236.60896460176994,0.3032231879484904,1.4
323,221.5926100663717,0.2847691644596755,1.4
324,207.8318738938053,0.26782614660562193,1.4
325,195.2366399336283,0.25229111248144753,1.4
326,183.77987334070795,0.23814149569656468,1.4
327,173.45256249999997,0.22537776304596308,1.4
328,164.25470741150443,0.21401199429855583,1.4
329,156.1803003318584,0.20404842015049027,1.4
330,149.20831415929203,0.1954715093988051,1.4
331,143.17653982300882,0.1880799711307185,1.4
332,137.8686985619469,0.18159898134450997,1.4
333,133.05949999999999,0.17573872972481241,1.4
334,128.52365376106195,0.17020619325176092,1.4
335,124.06590818584068,0.16474502410571956,1.4
336,119.7072903761062,0.15938405408627224,1.4
337,115.60700553097344,0.15433688443654858,1.4
338,111.92425884955753,0.14981938671085704,1.4
339,108.81525165929204,0.1460456711481521,1.4
340,106.42416980088494,0.1432159061203159,1.4
341,104.72097455752211,0.14129723954547188,1.4
342,103.564483960177,0.14010603209876846,1.4
343,102.82553152654866,0.13947292901090574,1.4
344,102.36293528761063,0.1392103928755745,1.4
345,102.04452488938053,0.13914116063351437,1.4
346,101.81623064159292,0.1391928557694062,1.4
347,101.70208351769912,0.13939938048382083,1.4
348,101.73512610619468,0.139807363688812,1.4
349,101.93338163716814,0.1404432119096798,1.4
350,102.33289657079645,0.14135848524227018,1.4
351,102.9456863938053,0.14257197673744756,1.4
352,103.7537278761062,0.14406094235303962,1.4
353,104.74800940265489,0.14581492568874238,1.4
354,105.91050774336283,0.14781076505079876,1.4
355,107.22920741150443,0.15003344767063728,1.4
356,108.67406969026548,0.1524425073567206,1.4
357,110.21805973451328,0.1550012739457145,1.4
358,111.83113882743363,0.15766845665192716,1.4
359,113.48326825221238,0.16040233632906706,1.4
360,115.1474131637168,0.1631650219860907,1.4
361,116.84760453539823,0.16599077993007857,1.4
362,118.63791205752214,0.16895699849536724,1.4
363,120.5754092920354,0.17214612570826507,1.4
364,122.71716980088493,0.17564142348022016,1.4
365,125.12627488938053,0.17953558772966524,1.4
366,127.82074778761061,0.183857402383229,1.4
367,130.7435149336283,0.18852762141008617,1.4
368,133.80746404867256,0.19342276301459632,1.4
369,136.93149059734512,0.19842680894934484,1.4
370,140.03449004424778,0.2034225843932978,1.4
371,143.08642367256635,0.20836612130701496,1.4
372,146.08428761061947,0.21325248850670409,1.4
373,149.02808185840706,0.2180811077055556,1.4
374,151.9208102876106,0.2228558070588173,1.4
375,154.76547676991152,0.227580457557797,1.4
376,157.60413550884957,0.2323165352110001,1.4
377,160.481844579646,0.23713055430087393,1.4
378,163.4526736725664,0.24210301948511814,1.4
379,166.56168086283188,0.24730182650911472,1.4
380,169.85993196902658,0.25280445505143945,1.4
381,173.36845409292033,0.2586442989520638,1.4
382,177.05420464601767,0.2647741938481841,1.4
383,180.89014878318585,0.27115550982672243,1.4
384,184.83423230088496,0.2777266637890234,1.4
385,188.86242422566372,0.2844526183789267,1.4
386,192.9476897123894,0.29129345860155487,1.4
387,197.08402101769911,0.2982407035522577,1.4
388,201.2654103982301,0.305285786654265,1.4
389,205.48585011061945,0.3124200556586867,1.4
390,209.73632853982303,0.3196301948582152,1.4
391,214.04688440265483,0.32696241047642466,1.4
392,218.46557964601772,0.3344909323234529,1.4
