Wavelength,13_7_S1,13_7_S2,13_7_S3,13_7_S4,13_7_S5,13_7_SB1,13_7_SB2,13_7_SB3,13_7_SB4,13_7_SB5,14_7_S1,14_7_S2,14_7_S3,14_7_S4,14_7_S5,14_7_SB1,14_7_SB2,14_7_SB3,14_7_SB4,14_7_SB5,14_7_SB6,14_7_SB7,14_7_SB8,14_7_SB9,14_7_SB10,15_7_S1,15_7_S2,15_7_S3,15_7_S4,15_7_SB1,15_7_SB2,15_7_SB3,15_7_SB4,15_7_SB5,17_7_SB1,17_7_SB2,20_7_SB1,20_7_SB2,20_7_SB3,20_7_SB4,21_7_S1,21_7_S2,21_7_S3,21_7_S4,21_7_S5,21_7_SB1,21_7_SB2,21_7_SB3,21_7_SB4,21_7_SB5,21_7_SB6,21_7_SB7,21_7_SB8,21_7_SB9,21_7_SB10,22_7_S1,22_7_S2,22_7_S3,22_7_S4,22_7_S5,22_7_SB1,22_7_SB2,22_7_SB3,22_7_SB4,22_7_SB5,22_7_SB6,22_7_SB7,23_7_S1,23_7_S2,23_7_S3,23_7_S4,23_7_S5,23_7_SB1,23_7_SB2,23_7_SB3,23_7_SB4,23_7_SB5,24_7_S1,24_7_S2,24_7_SB1,24_7_SB2,25_7_S1,25_7_S2,25_7_S3,25_7_S4,25_7_S5,RAIN2
1634,0.021726599,0.013964884,0.024340365,0.023187441,0.015334123,0.014271898,0.007729488,0.010816025,0.011546706,0.015744664,0.01288936,0.030535589,0.012697142,0.017693092,0.014921086,0.012854126,0.010456452,0.011900839,0.013022176,0.011901266,0.013452616,0.025076447,0.027397463,0.013799755,0.01248182,0.017881554,0.018604685,0.020117234,0.027200979,0.02077536,0.016104938,0.019103646,0.01860048,0.021669133,0.158111735,0.156231285,0.015228753,0.016510343,0.017493104,0.021842145,0.021348698,0.02496579,0.019713857,0.02397099,0.016758245,0.022640934,0.020671955,0.020365592,0.014207262,0.016757892,0.01304608,0.014662892,0.023811586,0.018782183,0.017520492,0.0176039,0.017987387,0.020269044,0.024148339,0.018984047,0.023809157,0.020474368,0.022847411,0.027859892,0.021532626,0.015364029,0.016789532,0.013472475,0.013408308,0.015455766,0.024677082,0.015098722,0.023494941,0.020302507,0.014541979,0.018404404,0.015620409,0.008891295,0.010893886,0.015210114,0.017077867,0.015442074,0.010928798,0.032162727,0.015900614,0.02576077,0.0068
1635,0.021716865,0.013968917,0.024393431,0.023249695,0.015365902,0.014271098,0.007740096,0.010850833,0.011571861,0.015782815,0.012899939,0.030660276,0.012728471,0.017723621,0.014965013,0.012889831,0.010524757,0.011927012,0.013057426,0.011908023,0.013422458,0.025163512,0.027516208,0.013816274,0.012508157,0.017935312,0.018663833,0.020189192,0.027312132,0.020861782,0.016130414,0.019143466,0.018658929,0.02175401,0.15872342,0.156831007,0.015270548,0.016544388,0.017492004,0.021908129,0.021406321,0.025040608,0.019765422,0.024034951,0.01680668,0.022699738,0.020725969,0.020441018,0.014254059,0.016792142,0.013071059,0.014703747,0.023840924,0.018823966,0.017560395,0.017655681,0.018031234,0.020309193,0.024207456,0.019030313,0.023852216,0.020518346,0.02289593,0.027920223,0.021599123,0.015422568,0.016840253,0.013500213,0.01343194,0.015473578,0.024755679,0.015102005,0.023567818,0.020383133,0.014552637,0.018432066,0.015649548,0.008912642,0.010894668,0.015223461,0.017103594,0.015456123,0.010943316,0.032153896,0.015907112,0.025765226,0.00685
1636,0.021708738,0.013946679,0.024432986,0.023287713,0.01537528,0.014243016,0.007724367,0.010864609,0.011561405,0.015779647,0.012932829,0.030538211,0.012647294,0.017774525,0.015023298,0.012794781,0.010662655,0.011909376,0.01303142,0.01191217,0.013365354,0.02518556,0.027616881,0.01385634,0.012500476,0.017969037,0.01872322,0.020260516,0.027408133,0.020942618,0.016152005,0.019207861,0.018701996,0.021833672,0.159305758,0.157439776,0.015284421,0.016580655,0.01752593,0.021967201,0.021426253,0.025152162,0.019788762,0.02406984,0.016860241,0.022758848,0.020773952,0.020510995,0.014315501,0.016805688,0.01307023,0.014716038,0.023867242,0.018820949,0.017581006,0.017684912,0.018058881,0.020319384,0.02423184,0.019059634,0.023864993,0.020537303,0.022907294,0.027961732,0.021654511,0.015492522,0.016890968,0.013535176,0.013450983,0.015476769,0.024753347,0.015074897,0.023596372,0.020412674,0.014567097,0.018471966,0.015671835,0.008907638,0.01093548,0.015179562,0.01709518,0.01543494,0.010922493,0.032147152,0.015898922,0.025727504,0.00685
1637,0.021696803,0.013956524,0.024466176,0.02334996,0.015379762,0.014239419,0.007724398,0.01086896,0.011567267,0.015809779,0.012956954,0.030569791,0.012681083,0.017775187,0.015051,0.012768603,0.010718531,0.011887361,0.013022447,0.011940752,0.013367353,0.025244062,0.027724571,0.013894569,0.012509024,0.018027012,0.018793406,0.020324955,0.027516563,0.021017931,0.016175024,0.019253462,0.018742819,0.021915106,0.159906822,0.158045479,0.015310339,0.016615064,0.017565665,0.022032231,0.021464887,0.025231663,0.019831864,0.024147391,0.016900883,0.022804333,0.020833784,0.020592657,0.014362645,0.01683346,0.013096412,0.014752941,0.02388934,0.018852513,0.017620225,0.017728165,0.018099772,0.020346784,0.02428743,0.019105507,0.023915137,0.020574393,0.022942069,0.02801306,0.021704737,0.015555225,0.016943613,0.013569012,0.01347261,0.015489521,0.024813904,0.015059373,0.023655329,0.020469044,0.014572852,0.01849954,0.015696124,0.008907719,0.010960183,0.015178323,0.017094514,0.015433842,0.010927281,0.03214169,0.015903568,0.025709515,0.0068
1638,0.021679408,0.013973896,0.024479228,0.023417109,0.015366737,0.014254592,0.007714951,0.010835693,0.01152232,0.015842761,0.012910917,0.030538451,0.012706728,0.017576691,0.015024457,0.012639602,0.010723967,0.011792384,0.012991612,0.012037232,0.013384636,0.025261849,0.027822243,0.013942051,0.012508454,0.018087936,0.018847676,0.020383602,0.027629996,0.021068168,0.016208371,0.019303272,0.018769161,0.021962203,0.160526331,0.158614939,0.015340933,0.016659759,0.01761316,0.022103281,0.021528214,0.025282289,0.01988944,0.024274263,0.016900981,0.022822219,0.020901962,0.020711602,0.014386115,0.016855796,0.013142428,0.014804183,0.023890303,0.018903472,0.017661956,0.017774901,0.018154721,0.020372456,0.024339212,0.019151653,0.023956508,0.02062082,0.022970447,0.028035066,0.021719094,0.015607008,0.016998416,0.013599369,0.013464146,0.015498733,0.024894792,0.014928784,0.023706777,0.020509071,0.014580673,0.018492354,0.015707673,0.008914252,0.010959367,0.015166281,0.017032689,0.015440799,0.010956781,0.032138242,0.015933509,0.0256912,0.0068
1639,0.02163553,0.013990677,0.024497029,0.023484137,0.015373835,0.014280584,0.007711408,0.01084773,0.011516095,0.01588345,0.012889447,0.030518454,0.0127444,0.017508811,0.015025434,0.012647319,0.010731126,0.011756333,0.012999575,0.012073918,0.013428968,0.025357471,0.027927828,0.013972342,0.012525969,0.018150689,0.018909146,0.020463957,0.027735309,0.021138957,0.01624703,0.019346497,0.018809105,0.02204335,0.161153222,0.159217711,0.015372707,0.01669884,0.017691815,0.022163808,0.02157439,0.025348372,0.019935278,0.02438185,0.016935828,0.022855017,0.020966119,0.020787993,0.014428908,0.016884766,0.013180635,0.014842229,0.023915856,0.018960139,0.017713331,0.017830372,0.018202895,0.020416005,0.024394698,0.019193746,0.024001556,0.020678479,0.023011201,0.028088205,0.021757615,0.015668081,0.017048174,0.013628104,0.013479671,0.015525999,0.024972907,0.01487721,0.023767939,0.020560961,0.014621235,0.018508508,0.015727878,0.008925157,0.010975537,0.015171031,0.017013346,0.015450805,0.01097029,0.032140582,0.015942964,0.025674494,0.00685
1640,0.021631056,0.014046422,0.024513853,0.023572172,0.015392027,0.01432712,0.007716773,0.010878569,0.011549077,0.015960163,0.012852649,0.030654612,0.012912201,0.017494721,0.014990894,0.012813344,0.010646275,0.011728307,0.013028766,0.012086254,0.013566501,0.025565544,0.028044762,0.013979846,0.012569686,0.018247903,0.019003895,0.020546408,0.027833618,0.021223943,0.016293661,0.01936557,0.018848543,0.022153024,0.161792782,0.159858773,0.01540182,0.016732128,0.017753189,0.022216131,0.021599175,0.025398061,0.019986494,0.024529547,0.016982316,0.02288593,0.021036084,0.020843101,0.014482642,0.016931945,0.01323951,0.014880139,0.023951062,0.019057227,0.017794311,0.017900138,0.018248772,0.020479073,0.024481489,0.019246584,0.024098314,0.020768261,0.023080631,0.028176295,0.021806067,0.015735178,0.017091784,0.0136656,0.013512778,0.015571648,0.025098264,0.014929204,0.023839549,0.020646541,0.014680216,0.018543585,0.015768906,0.008930511,0.010995904,0.015224463,0.017044669,0.015478716,0.010981422,0.032148735,0.01594112,0.02566146,0.00685
1641,0.021639098,0.014069807,0.024528302,0.023646061,0.01538343,0.014357042,0.007721355,0.01090022,0.01158107,0.016000593,0.012834522,0.030673335,0.012997432,0.01751147,0.014960433,0.012879807,0.010603967,0.011730587,0.013046523,0.012104866,0.013619329,0.025647905,0.028140739,0.014015037,0.012598822,0.018305924,0.019076357,0.020622783,0.027951191,0.02128995,0.01632361,0.019386746,0.018887485,0.022248707,0.162421993,0.160480067,0.015429695,0.016766323,0.017825962,0.022276627,0.021644336,0.025462402,0.020040865,0.024617494,0.017025855,0.022920851,0.021100111,0.020902252,0.014519023,0.016963238,0.01327573,0.014921707,0.023977571,0.01911519,0.017841096,0.017960585,0.018294972,0.02053466,0.024539707,0.019283608,0.02415138,0.020823683,0.023126173,0.028239144,0.021867079,0.015793634,0.017140291,0.013693593,0.013541378,0.015597272,0.025187406,0.014910607,0.023918859,0.020715682,0.014709755,0.018564549,0.015784344,0.008945514,0.011004785,0.015252538,0.017052704,0.015488081,0.010995888,0.032155307,0.015941196,0.025662739,0.00685
1642,0.021642032,0.014073213,0.024540563,0.023717844,0.015378154,0.014409573,0.007733661,0.010967681,0.011664901,0.016040396,0.012909065,0.0305136,0.013081115,0.017678606,0.014983102,0.013030778,0.010630464,0.011865262,0.01308515,0.012086653,0.013643969,0.025718017,0.02823096,0.014065125,0.012644243,0.018342094,0.019140292,0.020737234,0.028086896,0.021369973,0.016362626,0.01940821,0.018961185,0.022374594,0.163059618,0.161128434,0.0154671,0.016802581,0.017881615,0.022333936,0.021720806,0.025564338,0.020098145,0.024666244,0.017101275,0.022976693,0.021171766,0.020931837,0.014554271,0.017000337,0.013302659,0.014974866,0.024020953,0.019141872,0.017879869,0.018046573,0.018346449,0.020619214,0.024573411,0.019303785,0.02417355,0.020881584,0.023168901,0.028323391,0.021967467,0.015860145,0.017197268,0.013722437,0.013599534,0.015652514,0.025268532,0.01485392,0.024044987,0.020789157,0.014778194,0.018601245,0.01578707,0.009000381,0.011033394,0.015294875,0.017069195,0.015491436,0.011022677,0.032187307,0.015931517,0.025691138,0.00685
1643,0.02170503,0.014075651,0.024569041,0.023784847,0.015374682,0.014425631,0.007743785,0.010996585,0.01170132,0.016068196,0.012901706,0.030441483,0.01309625,0.017738463,0.014997149,0.013090517,0.010612744,0.011885998,0.013131034,0.0121074,0.013670194,0.025783977,0.02833391,0.014105589,0.012686464,0.018388904,0.019201537,0.020821596,0.028207315,0.021450634,0.016379036,0.019440795,0.019004841,0.022483473,0.163699318,0.161753284,0.015507901,0.01683334,0.017906557,0.022401254,0.021761305,0.02563885,0.020145675,0.024711532,0.017160708,0.023016114,0.021233121,0.020983356,0.014600345,0.017019948,0.013327395,0.015001635,0.024066903,0.019199409,0.017923987,0.018106096,0.018392257,0.020679004,0.024628816,0.019341381,0.024213344,0.020924822,0.023215565,0.028378625,0.022033699,0.015911155,0.017249366,0.013744457,0.013632664,0.015672219,0.025346775,0.014888536,0.02412136,0.020841241,0.01481692,0.018626823,0.015803858,0.009011285,0.011053062,0.015308835,0.017079863,0.015489579,0.011031888,0.032196865,0.015932791,0.025690432,0.0068
1644,0.021721993,0.014050521,0.024604907,0.023837553,0.015333312,0.0143947,0.007762813,0.010979502,0.011720317,0.016039593,0.012832774,0.030468234,0.013029188,0.017786565,0.015019315,0.01301758,0.010583337,0.011831117,0.013189939,0.012185843,0.01363176,0.025729695,0.028423124,0.014186328,0.012729502,0.018415216,0.019247496,0.020883292,0.028332613,0.021505988,0.016364187,0.019483476,0.019014142,0.022577262,0.16436234,0.162365513,0.015551824,0.016855066,0.01795319,0.022496962,0.021780354,0.025713484,0.020198802,0.024677251,0.017221824,0.023039679,0.02128824,0.02104827,0.014645445,0.017008052,0.013331893,0.015005743,0.024112517,0.019259392,0.017943713,0.018118564,0.018427638,0.02070845,0.024689481,0.01937939,0.024240762,0.020915635,0.023241419,0.028390536,0.022074981,0.015945956,0.017311112,0.013744222,0.013646229,0.01563637,0.025407806,0.014938036,0.024177203,0.020847466,0.014778996,0.018625874,0.015802923,0.008984983,0.011047,0.015277936,0.017061344,0.01547187,0.011029402,0.032184613,0.015943815,0.025689746,0.0068
1645,0.021702539,0.01404718,0.024630026,0.023905857,0.015328775,0.014394332,0.007779206,0.010992503,0.011719334,0.016070155,0.012816035,0.030493186,0.012973274,0.017816978,0.015037296,0.013002952,0.010572873,0.011835974,0.013219007,0.012230536,0.013642403,0.025766566,0.028533294,0.014224552,0.012743953,0.018462204,0.01929589,0.020952584,0.028462562,0.021580099,0.016366007,0.019520334,0.019049664,0.022667632,0.164999267,0.162975424,0.015593791,0.016886746,0.017985275,0.022569107,0.021816651,0.025774904,0.020228425,0.024719067,0.017265221,0.023075621,0.021345551,0.021120459,0.01468996,0.017025119,0.01335454,0.015035891,0.024153717,0.019306301,0.017982568,0.018165525,0.0184842,0.020757308,0.024756835,0.019431906,0.024272332,0.020957924,0.023291175,0.028431653,0.022136182,0.015991051,0.017360928,0.013760801,0.01366993,0.015630004,0.025455144,0.014991438,0.024251138,0.020906875,0.014791537,0.018637618,0.015824412,0.008982987,0.011060447,0.015279478,0.017073289,0.015460147,0.011033719,0.032176527,0.01594694,0.025680501,0.0069
1646,0.021691399,0.014049887,0.024653736,0.0239787,0.015355661,0.014373838,0.007777348,0.011002831,0.01162841,0.016114477,0.012698394,0.03050479,0.012765191,0.01769323,0.014970964,0.012948545,0.010515016,0.011760088,0.013233667,0.012259117,0.013691365,0.025874111,0.028658862,0.014204124,0.012721452,0.01850355,0.019317205,0.020997094,0.028571649,0.021665428,0.016345604,0.019554562,0.019067011,0.022738952,0.165614319,0.16355636,0.015636146,0.016919259,0.018033129,0.022607648,0.021815522,0.025779224,0.020208364,0.024803928,0.017259833,0.023097552,0.021376216,0.021195976,0.014739604,0.017037175,0.013378101,0.01504247,0.024203647,0.019371723,0.018049817,0.018221586,0.018543111,0.020810438,0.024848119,0.019519588,0.024296218,0.021014411,0.023364457,0.02846126,0.022180871,0.016026745,0.017376778,0.013780687,0.013654498,0.015611563,0.025471246,0.015148782,0.024282053,0.02099829,0.0148429,0.018644215,0.015875614,0.008956775,0.011092494,0.015256053,0.017117628,0.01542487,0.01100257,0.032137584,0.015942265,0.025617191,0.0069
1647,0.021648086,0.014059935,0.024692258,0.024043967,0.015373033,0.014383607,0.007777244,0.011027238,0.011617535,0.016166906,0.012687212,0.030459821,0.01272238,0.017670119,0.01500399,0.012918649,0.010504842,0.011753084,0.013254702,0.012273916,0.013705367,0.025950086,0.028788367,0.014212073,0.012722028,0.018569001,0.019382808,0.021070513,0.028697872,0.021753539,0.016354298,0.019595723,0.019111814,0.022816404,0.166250277,0.16416117,0.015676105,0.016946199,0.018132721,0.022676334,0.021851524,0.025836727,0.020238994,0.024890074,0.017305826,0.023142682,0.021427959,0.021282658,0.014786448,0.017062951,0.013397561,0.015077009,0.024247106,0.019421967,0.018093853,0.01827087,0.018604509,0.020853305,0.024902424,0.019572075,0.024343876,0.021061707,0.023418719,0.028505169,0.022233424,0.01606509,0.017422784,0.013804159,0.013686445,0.015603228,0.02552785,0.015234173,0.024322301,0.021063281,0.014863773,0.018656488,0.015902055,0.008942285,0.011099639,0.015275589,0.017131439,0.015425378,0.011008246,0.032123815,0.01595118,0.025594757,0.00675
1648,0.021613557,0.01408575,0.024746709,0.024122352,0.015404116,0.014442142,0.007779794,0.01107143,0.011672774,0.016282227,0.012855269,0.030352555,0.012811504,0.017699901,0.015108178,0.012925092,0.010515368,0.011868236,0.013254097,0.012236063,0.013685835,0.026045752,0.028939645,0.014206648,0.012706258,0.018672281,0.019489085,0.021168462,0.028868518,0.021868655,0.016387992,0.019632521,0.019203041,0.022892156,0.166908766,0.164798222,0.01571669,0.016975879,0.018192113,0.022765398,0.021955547,0.025911375,0.020290043,0.025051087,0.017373961,0.023218797,0.021494537,0.02140223,0.014822785,0.017120695,0.013424269,0.015168018,0.024277554,0.019427439,0.018111934,0.018356799,0.018696757,0.020896433,0.024931308,0.019594546,0.024417635,0.021149215,0.023468608,0.028571913,0.022325827,0.01610486,0.017479995,0.013847481,0.013774891,0.015612987,0.025580024,0.015273289,0.024397236,0.021158051,0.014880222,0.01868196,0.01592493,0.008945053,0.011105034,0.01537326,0.017147374,0.015470737,0.011066434,0.032136815,0.015961613,0.025602032,0.00675
1649,0.021579583,0.014100898,0.024773851,0.024182327,0.015419237,0.014473171,0.007782967,0.011101347,0.01168741,0.01636326,0.012906552,0.03026404,0.012852021,0.017731802,0.015183391,0.012913021,0.010531177,0.011897818,0.01325327,0.01223626,0.013714131,0.026119029,0.029064799,0.014213778,0.012714038,0.018741991,0.019571488,0.021238086,0.028996826,0.021948328,0.016410883,0.019671773,0.01925924,0.022968466,0.16751051,0.165400643,0.01574144,0.017008393,0.01823412,0.022829769,0.022017682,0.025993761,0.020337629,0.025147969,0.017426798,0.023277596,0.021562042,0.021489694,0.014864144,0.017159057,0.013443934,0.015225381,0.024299401,0.019465296,0.018150022,0.018408176,0.018751739,0.020935499,0.024969356,0.019637438,0.024477213,0.021205089,0.023526849,0.02862883,0.022397108,0.016145285,0.017532315,0.01387298,0.013818909,0.015632817,0.025649615,0.015313682,0.024445095,0.021225704,0.014902516,0.018703999,0.0159423,0.008956762,0.011101865,0.01541493,0.017151115,0.015483982,0.011081645,0.032134333,0.015973172,0.025605929,0.00685
1650,0.02155055,0.014133966,0.024820509,0.024220493,0.015444371,0.014516842,0.007797341,0.011155011,0.011732518,0.01646065,0.012969958,0.030239075,0.013009692,0.017910149,0.015427967,0.012904431,0.010639641,0.011903694,0.013266212,0.012291526,0.013797198,0.026177886,0.029194574,0.014249761,0.01278096,0.018833362,0.019695173,0.021308006,0.02911415,0.022016571,0.01647467,0.019752044,0.019321214,0.023063423,0.168110857,0.166020082,0.015757619,0.017048259,0.018281119,0.022922073,0.022067145,0.026153745,0.020448789,0.025247957,0.017539911,0.023354119,0.021673114,0.02157688,0.014919514,0.017212054,0.013458897,0.015298638,0.024330579,0.019549484,0.018190314,0.018431295,0.018794712,0.02096917,0.024987679,0.019684867,0.024567183,0.021244789,0.023584194,0.028710823,0.02245276,0.016204135,0.017629149,0.013887377,0.013898865,0.015682439,0.025792424,0.015326174,0.024444982,0.021261541,0.014918119,0.018746296,0.015941189,0.00899806,0.011079076,0.01546504,0.017130083,0.015514478,0.011098326,0.032153872,0.016009317,0.025659797,0.0069
1651,0.02153136,0.014134845,0.024836976,0.02427609,0.01545317,0.0145355,0.00781204,0.011182782,0.011744516,0.016510439,0.012985093,0.030223843,0.01309212,0.0179497,0.015490119,0.012910482,0.010680531,0.011926564,0.013288916,0.012312312,0.013844124,0.026269473,0.02931906,0.014278652,0.012799066,0.018912166,0.019773207,0.021386293,0.029216787,0.022086217,0.016502474,0.019786903,0.019374927,0.023134576,0.168707701,0.166605299,0.0157843,0.017081668,0.018290351,0.02298579,0.022116679,0.026254136,0.020504716,0.025282958,0.017604751,0.023410142,0.021736118,0.021653019,0.014975212,0.017243575,0.013480854,0.015338264,0.024343306,0.019602957,0.018231658,0.018465132,0.018834988,0.021000811,0.025022128,0.019720419,0.024623028,0.021290399,0.023640339,0.02876504,0.022517989,0.016249347,0.017683979,0.013910102,0.013941526,0.015705026,0.025876603,0.015325372,0.024501459,0.021284888,0.014930686,0.018762076,0.01596252,0.009019783,0.011059678,0.015472868,0.017108527,0.015521697,0.011113459,0.032150352,0.016025787,0.025654656,0.0068
1652,0.02152452,0.014104811,0.024763718,0.024340037,0.015433276,0.014521485,0.007826637,0.011170101,0.011680215,0.016501067,0.012849095,0.030204688,0.013126564,0.017845184,0.015389406,0.012929865,0.010712533,0.011944872,0.01332013,0.012341586,0.013927162,0.026394367,0.029435095,0.014321998,0.012774593,0.018952276,0.019792418,0.021447331,0.029273484,0.022137388,0.016491478,0.019777279,0.019411157,0.023185339,0.169229462,0.167138289,0.01580053,0.017104521,0.018330773,0.022989903,0.02214232,0.026328408,0.020499604,0.02518702,0.017606236,0.023454824,0.021770826,0.02169306,0.015043115,0.017246054,0.013520103,0.015322688,0.024310033,0.019639487,0.018307994,0.018469154,0.018844598,0.021031738,0.025084835,0.019766984,0.024628667,0.021308188,0.023723459,0.028792806,0.022572402,0.016294224,0.017694824,0.013933262,0.013907039,0.01572598,0.025951776,0.015308016,0.024585499,0.02127142,0.014958959,0.018753689,0.016000826,0.009064861,0.011039526,0.015387451,0.017062133,0.015466692,0.011081125,0.032105319,0.01603927,0.025581823,0.0068
1653,0.021531785,0.014102423,0.024764462,0.024397643,0.015424516,0.014524205,0.007832568,0.011197667,0.011670752,0.016525456,0.012828966,0.03016397,0.013140154,0.017876884,0.015342332,0.012940793,0.010707153,0.011958967,0.01333085,0.012352942,0.013980329,0.026461295,0.029546577,0.014353086,0.01278427,0.019010183,0.019846665,0.021521185,0.029353989,0.022179604,0.016496966,0.019791799,0.019447155,0.023246976,0.169797364,0.167696806,0.015824961,0.017140878,0.018397064,0.023025931,0.022178751,0.026400125,0.020534316,0.025198282,0.017636771,0.02348747,0.021803085,0.021756136,0.015083139,0.017270443,0.013540474,0.015340345,0.024317682,0.019690234,0.01835648,0.018500866,0.01888525,0.021070621,0.025126226,0.019812489,0.024668618,0.021354686,0.023778996,0.028845618,0.022638704,0.016328509,0.017737791,0.013951817,0.01391609,0.015741575,0.025996945,0.015303151,0.024676713,0.021320082,0.014968625,0.018756016,0.016025904,0.009071958,0.011014138,0.015378936,0.017054127,0.015448445,0.011090687,0.032089372,0.016036618,0.02555732,0.00675
1654,0.021524017,0.014072551,0.024802822,0.024432854,0.015379571,0.014510861,0.007822528,0.011202352,0.011677643,0.016505366,0.012863659,0.029938436,0.013049135,0.017873471,0.015125029,0.012900801,0.010556267,0.011937706,0.013318145,0.012270644,0.013926292,0.026475342,0.02963974,0.014364307,0.012781028,0.019072685,0.019884152,0.021618861,0.02942036,0.022188771,0.016467865,0.019771114,0.019459358,0.023274041,0.170416519,0.168248294,0.015855505,0.017176593,0.018455527,0.023045019,0.022213039,0.026389901,0.020547906,0.025195408,0.017652028,0.023484107,0.021757294,0.021812992,0.015094284,0.017277749,0.01352738,0.015329782,0.024339603,0.019725674,0.018367763,0.018542918,0.018930116,0.0211065,0.025134649,0.019827216,0.02470275,0.021424409,0.023798571,0.028884206,0.022720928,0.016317244,0.017759764,0.013959784,0.013917246,0.015709637,0.025971095,0.015295964,0.024836816,0.021376368,0.014919227,0.01871901,0.01605961,0.008984457,0.01094334,0.015388311,0.017057844,0.015453501,0.011133902,0.032070701,0.015993728,0.025509864,0.00675
1655,0.021508766,0.014077904,0.024833297,0.024508373,0.015378218,0.014516788,0.007822244,0.011250082,0.011703658,0.016521659,0.012873587,0.029944013,0.013026866,0.017903407,0.015073563,0.012937584,0.010514814,0.011955844,0.013330311,0.012265768,0.013935832,0.026530609,0.029746402,0.014387513,0.012797493,0.019132122,0.01994756,0.021713512,0.029513949,0.022244695,0.016467777,0.019783796,0.019493495,0.023344559,0.171016589,0.168823431,0.015890691,0.017209391,0.0185315,0.023105684,0.022262812,0.026461836,0.020583434,0.025230374,0.017684512,0.023504559,0.021795192,0.021896703,0.015129197,0.017304043,0.013552967,0.015354199,0.024353615,0.019767071,0.018408011,0.018590362,0.018975222,0.021134208,0.025186168,0.019854999,0.024760645,0.021475028,0.023830485,0.028928148,0.022787511,0.016338987,0.017813708,0.0139813,0.013936562,0.01570285,0.025990345,0.01528534,0.024935042,0.021429808,0.014929792,0.018724676,0.016074784,0.008962701,0.010923316,0.015405266,0.017060305,0.015458363,0.011161653,0.032065438,0.0159843,0.025496958,0.0068
1656,0.021496931,0.014139372,0.024914814,0.024628185,0.015432,0.014548709,0.007815447,0.011397149,0.011796303,0.016576985,0.012906443,0.030268362,0.012991006,0.018100678,0.015151327,0.013048569,0.010535819,0.011985009,0.013306208,0.012352306,0.014001791,0.026534243,0.029819158,0.014392198,0.01285224,0.019202419,0.020062061,0.021815022,0.029640634,0.022320836,0.016510953,0.019836859,0.019507891,0.023470194,0.171631291,0.16944057,0.015932389,0.017270921,0.018596285,0.02321066,0.02234407,0.02661072,0.020674332,0.025411391,0.017743737,0.023507883,0.021903058,0.022026658,0.015137674,0.017360267,0.013592722,0.015440966,0.02439227,0.019828585,0.018456844,0.01866589,0.01903533,0.021160349,0.025262572,0.019894396,0.024867497,0.021559398,0.023831272,0.029008042,0.022878589,0.016379797,0.017947551,0.014017988,0.013983754,0.015721635,0.025989188,0.015253358,0.025002063,0.021545947,0.014978404,0.018782444,0.016051025,0.008968728,0.010954069,0.015504686,0.017122603,0.015482127,0.011204919,0.032103543,0.015977618,0.025575195,0.0068
1657,0.021488524,0.014162267,0.024963407,0.024702574,0.015446028,0.014553582,0.007827683,0.011451239,0.011826429,0.01663484,0.012945627,0.030315903,0.012995933,0.018184348,0.015183109,0.013104616,0.010523597,0.011996129,0.013307276,0.012334948,0.014023708,0.026591125,0.029932687,0.014416037,0.012906489,0.019251242,0.020132709,0.021891664,0.029757227,0.022379055,0.016532994,0.019870173,0.019562198,0.023554699,0.172230617,0.170017938,0.015960779,0.017311739,0.018659543,0.023306793,0.022382791,0.026700093,0.020731816,0.02549172,0.01778913,0.023537171,0.021973929,0.022100959,0.015179636,0.01740614,0.013617936,0.015496528,0.024422307,0.019881594,0.018491639,0.018733672,0.019089819,0.021190715,0.025311817,0.019941291,0.024937561,0.021597345,0.023868146,0.02905503,0.022921454,0.016421518,0.017999094,0.014034215,0.014016995,0.015737693,0.025998649,0.015236371,0.025064308,0.021627957,0.015026762,0.018806341,0.016057864,0.0089746,0.010941605,0.015533722,0.017138651,0.01549888,0.011222483,0.032104423,0.015973535,0.025596062,0.00675
1658,0.021468003,0.01420649,0.024996341,0.024806534,0.015472825,0.014554662,0.007882923,0.011494275,0.011841333,0.016776547,0.013031987,0.03032613,0.013168107,0.018274198,0.015381269,0.013284719,0.01060223,0.012068142,0.013419583,0.012290032,0.014065207,0.026793959,0.030144648,0.014505943,0.012985878,0.019282524,0.020202083,0.021970745,0.029910804,0.022496228,0.016578272,0.019935032,0.019723014,0.023659751,0.172825301,0.170598118,0.015994535,0.017333293,0.018718033,0.023481385,0.022418734,0.026831514,0.020803911,0.025535415,0.01785007,0.023627843,0.022109202,0.022158415,0.015280609,0.017475617,0.013688071,0.015576355,0.024445965,0.01993449,0.018545111,0.018834032,0.019154755,0.02121732,0.025398256,0.020009464,0.025028593,0.021548492,0.023961479,0.029071561,0.022899424,0.016510453,0.018000178,0.014063939,0.014097734,0.015788647,0.026058921,0.015265667,0.025097045,0.021696045,0.015165989,0.01885491,0.016085256,0.009069275,0.010960251,0.015523697,0.017111394,0.015505675,0.011227996,0.032101514,0.016014874,0.025595717,0.00675
