,230721_S2_SCRAPED_HCRF,230721_S3_SCRAPED_HCRF,260721_S7_HCRF,290721_S10_HCRF
551,0.175614840695901,0.20770354376488012,0.4324273575653107,0.1217025731987131
552,0.1748494202883747,0.2070805688624803,0.43156707169631864,0.1210596562931735
553,0.17410367794355858,0.2065007169464776,0.43067412955998136,0.1204443236211272
554,0.1733415076984348,0.20587276192353307,0.42981500354477353,0.11980274122686689
555,0.17260691912537668,0.20525951227294242,0.4289970929169001,0.11916825765579739
556,0.17191625299574892,0.2047109539939954,0.4282103190172647,0.1185672923402048
557,0.171182112979682,0.2041816807888673,0.4274457332216925,0.11797160482774852
558,0.1704651172725949,0.2036254228369303,0.42663772110597453,0.1173720720144987
559,0.1697524487907609,0.203014728494794,0.42580146931729307,0.1167485411216187
560,0.1690114188098533,0.20234964437372,0.4249859440337656,0.1160933445554287
561,0.1682775526468149,0.201688818993584,0.42416007519614096,0.11547490776830349
562,0.1675377323406731,0.20105301998469782,0.4233278094441041,0.114865223336623
563,0.1667991653621375,0.2004480276526078,0.4224988793488764,0.11425028087988731
564,0.1660950845648913,0.1998680615732272,0.42168656567408325,0.1136417533412053
565,0.1653740926809713,0.1992459079108016,0.42082512932477034,0.1130345641542535
566,0.16464029956135778,0.1986041122033076,0.41990772066209364,0.11242668132006539
567,0.1639137017960898,0.1979752120440286,0.418961389332451,0.1118187199452316
568,0.1632108664443636,0.19734491743982602,0.41805416188705696,0.11120969288216669
569,0.1625291088352377,0.19674690532945868,0.4171550683816888,0.11060580875947382
570,0.16184594160663318,0.1961534755503394,0.416240299057297,0.1100005362388746
571,0.1611372702524473,0.1955139910650106,0.4153013019382388,0.1093850956532445
572,0.16042029804612729,0.1948344681064037,0.41436501492077615,0.10875508371498958
573,0.1596888639772267,0.1941833860138188,0.4134414153151627,0.1081183400268704
574,0.1589383330426499,0.1935989582494958,0.4125265576439823,0.1074874113203456
575,0.15816955706080532,0.1930746889733068,0.41160509820045793,0.1068809403896761
576,0.1574170261248946,0.19248143920168762,0.41063159907211794,0.10624445667720761
577,0.156666724274629,0.191796282565592,0.40960288631545644,0.1055928541110146
578,0.1559003512605715,0.1910458982016,0.4085295864660542,0.1049420965897023
579,0.1551232543334975,0.19029761325404498,0.40741909324608316,0.1042392259194808
580,0.1543340264192312,0.1895232451419678,0.4062144056800062,0.1035324730144215
581,0.1535205645211392,0.1887430652364787,0.40491143656805856,0.1028214040058274
582,0.1526627595007124,0.1879952672190523,0.4035420617440629,0.1020776826335601
583,0.1517581590344006,0.1872468043030381,0.4021671218734701,0.10133431427735311
584,0.1508264662836807,0.18649203257275332,0.400803099201955,0.10056371734195894
585,0.1499042119235257,0.18572721145938248,0.3994319044301346,0.09976499871266276
586,0.1490607305567257,0.1849546793084745,0.3980082851592062,0.09899418514563821
587,0.1481970070498956,0.1841882420925562,0.3965406609151187,0.09821854334961623
588,0.1473252679533161,0.1834593347044243,0.3950739480317226,0.09744040164162698
589,0.1464758719481412,0.182762645316981,0.39361509276202117,0.09664739599946325
590,0.14568629418180362,0.1819984516163195,0.3920853863137753,0.09578218933350133
591,0.14476962275313401,0.18108775057377172,0.3904398378965789,0.09490106503607074
592,0.1437636425543901,0.18014172480633478,0.388712049819141,0.09403206958614051
593,0.1428266103260202,0.1793379306806929,0.3869138933048031,0.09313952025118219
594,0.14196075710475992,0.17848467523209038,0.38505902530823033,0.09222622980029477
595,0.141092577119852,0.17758166915668888,0.383148925588555,0.09129121337109583
596,0.1401525320405451,0.1766374338521795,0.3811817272900138,0.09032719850736537
597,0.13907273557375738,0.1756045941005451,0.3791118408310541,0.08928787664600733
598,0.1380024012275136,0.1745550297321321,0.3768665946343421,0.08824188822024204
599,0.1369220442822524,0.1734970778749009,0.37448662281851763,0.08717981934954938
600,0.1357873135323358,0.1724324508519606,0.37207974321917,0.08609178356887895
601,0.1346896127693036,0.1714039823948577,0.3697426610725894,0.08505511681246271
602,0.1336511360162989,0.1704311617605615,0.36760945290638053,0.08408098705884491
603,0.1326853003832285,0.1694997835884165,0.3657311393700068,0.08317416180209557
604,0.1317889408674612,0.16856868896731061,0.364060268509924,0.08232872733990224
605,0.1309411559659164,0.1677265843797904,0.36251890275931353,0.08156102632027713
606,0.130144456544543,0.1669604505944823,0.3610732903510747,0.08084989283358082
607,0.1293754665478391,0.16622592149685128,0.359723786124308,0.0801651266926681
608,0.12854647444564188,0.16545117664725612,0.3585366229281801,0.07947068358573897
609,0.12771174067174448,0.16467730228689742,0.3573356931486008,0.07878381717178776
610,0.1268922169932084,0.16391231914096321,0.3560977779314528,0.07811199421032398
611,0.1260915304787961,0.1631527149171815,0.3548568893881872,0.07745299169899243
612,0.1252698140722313,0.1623780014730769,0.3535638295516968,0.07675393186817495
613,0.1244296167338645,0.16158917688881388,0.35223570332076237,0.07603930186112927
614,0.12357816711131811,0.1607787778866489,0.3508902178459281,0.07532177320553887
615,0.12272881156213611,0.1599361151870558,0.3495484026324665,0.07460100469778268
616,0.12187000704733959,0.1590941616751066,0.3481968311751107,0.07386790854644275
617,0.1209927981659584,0.15822542367269748,0.346812487857208,0.07313074271607203
618,0.1201010679694728,0.15732305085955128,0.34540669061034157,0.07239775315375799
619,0.11918732245279291,0.1564198306683122,0.3440258114967192,0.07163616332941344
620,0.1183411696705244,0.15559258862104902,0.34266438357752704,0.07090175696459909
621,0.11753812113111191,0.1548026631018313,0.3412717321184713,0.0701833226373212
622,0.1167125326474151,0.153971679793242,0.3398006547154812,0.06944825922543466
623,0.11585225216399311,0.15309920892743162,0.3383062977668051,0.0686927501803187
624,0.1150152137635408,0.1522276233943891,0.336778639216988,0.06796585987954515
625,0.1142058880100035,0.1513651949834568,0.3352508149988283,0.06725479872327378
626,0.11335827589564511,0.1504746253840743,0.3338040391428752,0.06647102938531332
627,0.11249983159316598,0.1496110993758155,0.3324562200647493,0.06571413002443835
628,0.11167385343346099,0.1487944803713917,0.33105726078462416,0.06498933944984428
629,0.1108930199429953,0.1480041023063336,0.329497352623935,0.06427937956494893
630,0.110103499172208,0.14715601597972058,0.3279125429206199,0.06359107511050675
631,0.1092963360946152,0.1463221153180201,0.3264213738938647,0.0628933405058694
632,0.1084755904500331,0.1455120933225181,0.3250050936348699,0.06218749857396163
633,0.1076540701474751,0.1447017577577347,0.3235788829532578,0.061492781352523465
634,0.1068155109196302,0.1438518192370457,0.3221406099270031,0.06079389724500926
635,0.1060103951493403,0.1430289791015914,0.3207321382942741,0.06013097660229908
636,0.10525108627137461,0.1422415551594525,0.3193528289562684,0.05949436614468523
637,0.1044984021571149,0.1414165488660793,0.3179545369712344,0.05881163013585071
638,0.1037635608257523,0.14061737534897428,0.3165084234990762,0.05814224868192487
639,0.1030530924506011,0.1398692700208468,0.315094057583494,0.05750896730762796
640,0.1023570340201155,0.1391561023289924,0.3137474641283609,0.05690106702644495
641,0.1016521729077062,0.13840661736173648,0.3123578359522491,0.0562651784138485
642,0.10096499768360181,0.1376563375157078,0.31099974589239554,0.05565489615153794
643,0.100294763728846,0.1369178942714452,0.3096694005376416,0.055070486674960194
644,0.09961756597787468,0.1361787625117307,0.3083037749129367,0.05447414910046126
645,0.09897457747428748,0.1354524547631466,0.3069641335902905,0.05389653672320101
646,0.09836318486961189,0.1347426176027736,0.3056832992641905,0.05332620771825767
647,0.09776319227102435,0.13404699534765468,0.3044438955410036,0.05275552281660316
648,0.09713439648568126,0.13335303914989322,0.3031661944545624,0.052188468595579476
649,0.09655400373230756,0.13272524001282232,0.3018175996167059,0.051661073175331265
650,0.09596982783348211,0.132086976731942,0.3004261349671121,0.05112956535908671
651,0.09533933330962377,0.13138558632318847,0.2990553306056287,0.05056395114494509
652,0.09472936197188549,0.1307343120274983,0.297728129464738,0.05002558008947949
653,0.0941591937546419,0.13011165107304762,0.2964068856887049,0.0494857104069948
654,0.09361492564250828,0.1295055839840003,0.29510717133359743,0.04896707229234601
655,0.09306470327148535,0.128910206558186,0.29383373762583204,0.0484991966229244
656,0.09260761644806918,0.12839182686443332,0.2924573109018894,0.047948324285471876
657,0.09203695575432098,0.1277712394978703,0.2908637318035019,0.04736433976447366
658,0.09134855619906027,0.12703183500454931,0.28926932551565,0.046847735267937965
659,0.09077314096292326,0.1263098637954536,0.2879288930873069,0.04636101452692523
660,0.0903008225088898,0.1257365564098555,0.2867535348827009,0.045900057992469614
661,0.08987593640653428,0.12521429522205368,0.2856165670955203,0.04545828982580909
662,0.08946328285661227,0.1246609461194705,0.28449132030085666,0.04505223112728035
663,0.08903893637643281,0.12413827106605799,0.2834358156187628,0.0446640679895311
664,0.08865342264427682,0.1236491194829582,0.282467170287799,0.044288564525269955
665,0.08828850160081726,0.1231870717787034,0.2815464733014438,0.04392356378754922
666,0.08788428595101813,0.12273707265786671,0.28060473687474163,0.043566134090093515
667,0.08748883061658365,0.1222908562254416,0.2797188915401127,0.04319967259887671
668,0.08708747809147419,0.12184945004899758,0.2788499939056805,0.042846677568617854
669,0.08667996262605368,0.1214113102183422,0.27796518261653513,0.04251267532988723
670,0.08628931401095982,0.12095687896727561,0.2770389351681774,0.042157780773052475
671,0.08593653541387827,0.1204887679651431,0.2761542263021359,0.04181527579928257
672,0.08559215759447741,0.12003317052509861,0.2752995480190862,0.04148558480170192
673,0.08522254275833326,0.1196131753083983,0.2744448813904084,0.041157093780981514
674,0.08481745682757859,0.11918527138712101,0.2735702890562004,0.04079035276997417
675,0.08447297177634035,0.118784009324622,0.2726567989476357,0.040450184700820443
676,0.0841675331902856,0.1183750204396475,0.2716887225736251,0.04012517690708185
677,0.08380634324771548,0.1178925509979519,0.2706695999176576,0.03976086896384962
678,0.08343299657431505,0.11742437270640652,0.26965087905856994,0.0394263281752706
679,0.08303599041869918,0.1169724211259624,0.2685868704486229,0.03908773798777776
680,0.08261064832906355,0.1165139714613499,0.2674917774752559,0.03871900609215746
681,0.08217047002105057,0.11600489621378889,0.26650039648358953,0.03832705242974024
682,0.08179694445706008,0.1155276200353893,0.2654715727087314,0.03798394192928599
683,0.08144781359972052,0.1150732187410904,0.264363594831381,0.03765551265536446
684,0.0810597738108027,0.1146060559891662,0.2631900998898672,0.03729680336598641
685,0.0806439922377369,0.1141080101808579,0.2620592444969062,0.036968580530643294
686,0.08036725890522751,0.113666282646251,0.2610016826671612,0.03665972527368403
687,0.08017449902264635,0.11331152515660001,0.25990562450468707,0.03632964107950036
688,0.07984872638286598,0.11304250948275829,0.258667034330637,0.03595343893794653
689,0.0793203163479999,0.11248594328789689,0.2572748949953779,0.0355245065585531
690,0.07880812544771532,0.1118515210599933,0.2558183501468932,0.0351077173226768
691,0.07836584030685868,0.1112471483393006,0.25426036874203717,0.034696948300870126
692,0.07784578086056022,0.1105922710550736,0.2526598299271476,0.034267466278833245
693,0.07736271886854165,0.1099300980753746,0.2510268926317655,0.03378957177717149
694,0.07688095470633183,0.1092600193896619,0.2493191102945121,0.03328292247350423
695,0.0763476570141969,0.1085734878630917,0.247502496114334,0.032774830050672346
696,0.07578163698841578,0.10786564633899628,0.2454966532103358,0.032228130595451744
697,0.07516968687779682,0.10708170060529909,0.24340522229536748,0.03165140592084327
698,0.074567094798758,0.1062671033533545,0.241314704876459,0.03107735705814202
699,0.07405041869489788,0.1055113992929029,0.2392602170503899,0.0305372804967446
700,0.07348827200877647,0.1046910706354877,0.2371709547803003,0.02994035979689571
701,0.0729133234083347,0.10386939175881879,0.2349827565310009,0.02931652132947691
702,0.0723393846259277,0.1030782883630303,0.23268799672876472,0.02870283703155846
703,0.07172397733196106,0.102275342255487,0.23035332146467508,0.02812042247370166
704,0.07107787261382209,0.10141226386888089,0.227963857716352,0.027496200126233522
705,0.07047592066831401,0.10055330927804859,0.2255619243187874,0.02688712277254298
706,0.06995393237225586,0.09974343840663424,0.2231568536986353,0.02633358099677869
707,0.06939338063329421,0.09889646970682234,0.220770045522114,0.02573556103552927
708,0.06885357047679914,0.09806753106226246,0.2183762102769879,0.02515628904480673
709,0.06831580108477271,0.09726815797211354,0.21595672736042482,0.024581527121021022
710,0.06773173757310659,0.09648164519864771,0.21349462359853,0.0239675619704039
711,0.06721923299933963,0.09572450314103437,0.2109808367302081,0.023440923785029398
712,0.06673482140879347,0.09495227625297678,0.2083663056040133,0.02292598729120613
713,0.06623510700955107,0.09413334173895618,0.20566776772984713,0.022372562129992172
714,0.065708940026937,0.09327243455751952,0.20301331212106327,0.02180192408718647
715,0.0651961248088064,0.0924448637508151,0.20046304378391092,0.02125728024728131
716,0.06472975214013627,0.09167011648969459,0.19798218968535392,0.02073617744845285
