HE2C,MIT3A,MIT3C,MIT1A,MIT1B,HE2A,MIT5C,MIT5A,MIT5B
3.40141E-11,7.23123E-13,2.07909E-13,1.52587E-11,3.07173E-12,1.70948E-12,9.63172E-14,9.63172E-14,1.0873E-12
3.35728E-11,7.13788E-13,2.06027E-13,1.5322E-11,3.10437E-12,1.62121E-12,9.50696E-14,9.50696E-14,1.0791E-12
3.31889E-11,7.02537E-13,2.04983E-13,1.53191E-11,3.12515E-12,1.56819E-12,9.3686E-14,9.3686E-14,1.0717E-12
3.27052E-11,6.91851E-13,2.03129E-13,1.523E-11,3.12361E-12,1.35785E-12,9.20926E-14,9.20926E-14,1.0623E-12
3.24217E-11,6.83764E-13,2.0195E-13,1.52674E-11,3.11366E-12,1.33933E-12,9.06368E-14,9.06368E-14,1.0516E-12
3.20415E-11,6.76253E-13,2.00682E-13,1.53968E-11,3.11264E-12,1.30334E-12,8.91712E-14,8.91712E-14,1.0447E-12
3.16942E-11,6.67996E-13,1.99899E-13,1.53911E-11,3.12447E-12,1.25039E-12,8.76074E-14,8.76074E-14,1.0389E-12
3.13262E-11,6.59327E-13,1.98193E-13,1.54141E-11,3.13442E-12,1.19818E-12,8.62964E-14,8.62964E-14,1.0356E-12
3.09409E-11,6.5147E-13,1.95961E-13,1.53164E-11,3.13784E-12,1.16281E-12,8.51851E-14,8.51851E-14,1.0279E-12
3.05799E-11,6.45677E-13,1.94676E-13,1.53824E-11,3.13784E-12,1.12747E-12,8.42694E-14,8.42694E-14,1.0201E-12
3.02637E-11,6.38962E-13,1.93899E-13,1.53767E-11,3.13972E-12,1.07394E-12,8.32534E-14,8.32534E-14,1.014E-12
2.99945E-11,6.33056E-13,1.93492E-13,1.54829E-11,3.1505E-12,1.05652E-12,8.24082E-14,8.24082E-14,1.0067E-12
2.96496E-11,6.27027E-13,1.91936E-13,1.55603E-11,3.14055E-12,1.10776E-12,8.13332E-14,8.13332E-14,9.9964E-13
2.94181E-11,6.197E-13,1.90981E-13,1.56234E-11,3.15628E-12,1.19397E-12,8.01197E-14,8.01197E-14,9.9322E-13
2.91196E-11,6.13944E-13,1.8922E-13,1.56464E-11,3.15183E-12,1.17569E-12,7.89106E-14,7.89106E-14,9.8702E-13
2.88713E-11,6.07073E-13,1.88017E-13,1.56464E-11,3.15576E-12,1.14026E-12,7.77952E-14,7.77952E-14,9.8017E-13
2.85025E-11,6.00483E-13,1.86491E-13,1.55515E-11,3.16022E-12,9.66596E-13,7.62346E-14,7.62346E-14,9.714E-13
2.81619E-11,5.92537E-13,1.84599E-13,1.54798E-11,3.16571E-12,8.96552E-13,7.55599E-14,7.55599E-14,9.6745E-13
2.78266E-11,5.84855E-13,1.83445E-13,1.54798E-11,3.17698E-12,8.7841E-13,7.48379E-14,7.48379E-14,9.6373E-13
2.7479E-11,5.78933E-13,1.81558E-13,1.55457E-11,3.17017E-12,8.77755E-13,7.43205E-14,7.43205E-14,9.5867E-13
2.72523E-11,5.7253E-13,1.81371E-13,1.56635E-11,3.19427E-12,8.26045E-13,7.31838E-14,7.31838E-14,9.5429E-13
2.70704E-11,5.67441E-13,1.80432E-13,1.57666E-11,3.22102E-12,7.56926E-13,7.24021E-14,7.24021E-14,9.4978E-13
2.68223E-11,5.60008E-13,1.79284E-13,1.58356E-11,3.24225E-12,7.39516E-13,7.10049E-14,7.10049E-14,9.4467E-13
2.65394E-11,5.55252E-13,1.78158E-13,1.59817E-11,3.27081E-12,7.21576E-13,6.97724E-14,6.97724E-14,9.379E-13
2.62171E-11,5.48896E-13,1.76823E-13,1.60077E-11,3.28812E-12,5.66582E-13,6.8668E-14,6.8668E-14,9.2934E-13
2.59712E-11,5.43041E-13,1.76045E-13,1.60708E-11,3.31721E-12,3.94669E-13,6.86798E-14,6.86798E-14,9.2762E-13
2.57829E-11,5.4047E-13,1.75383E-13,1.61538E-11,3.34292E-12,1.88825E-13,6.81353E-14,6.81353E-14,9.1991E-13
2.55334E-11,5.36723E-13,1.74647E-13,1.62659E-11,3.37422E-12,1.02967E-13,6.74675E-14,6.74675E-14,9.2051E-13
2.52577E-11,5.2992E-13,1.74587E-13,1.6329E-11,3.3686E-12,6.86188E-14,6.63929E-14,6.63929E-14,9.1603E-13
2.48944E-11,5.22011E-13,1.72623E-13,1.6252E-11,3.35345E-12,8.57173E-14,6.55864E-14,6.55864E-14,9.1368E-13
2.46292E-11,5.13326E-13,1.71026E-13,1.62459E-11,3.32769E-12,-6.85418E-14,6.50074E-14,6.50074E-14,9.0425E-13
2.44701E-11,5.10482E-13,1.68969E-13,1.62859E-11,3.35235E-12,-1.88472E-13,6.39676E-14,6.39676E-14,8.9943E-13
2.42274E-11,5.03427E-13,1.68124E-13,1.63428E-11,3.37756E-12,-3.08265E-13,6.32155E-14,6.32155E-14,8.9622E-13
2.40996E-11,5.00596E-13,1.66992E-13,1.63566E-11,3.38988E-12,-3.76768E-13,6.23235E-14,6.23235E-14,8.9444E-13
2.38312E-11,4.92585E-13,1.65976E-13,1.61877E-11,3.38092E-12,-3.59743E-13,6.14443E-14,6.14443E-14,8.9096E-13
2.36244E-11,4.86609E-13,1.65747E-13,1.60957E-11,3.35799E-12,-4.10942E-13,6.0761E-14,6.0761E-14,8.868E-13
2.32443E-11,4.79814E-13,1.64313E-13,1.58608E-11,3.34794E-12,-3.24994E-13,5.96312E-14,5.96312E-14,8.7986E-13
2.29184E-11,4.75003E-13,1.62977E-13,1.5783E-11,3.32951E-12,-4.10018E-13,5.9196E-14,5.9196E-14,8.7632E-13
2.26068E-11,4.68396E-13,1.6052E-13,1.57541E-11,3.32231E-12,-4.95205E-13,5.8141E-14,5.8141E-14,8.684E-13
2.23509E-11,4.5774E-13,1.58904E-13,1.57452E-11,3.28499E-12,-6.65841E-13,5.78107E-14,5.78107E-14,8.6249E-13
2.22265E-11,4.51382E-13,1.57597E-13,1.5871E-11,3.30182E-12,-7.50852E-13,5.71033E-14,5.71033E-14,8.5386E-13
2.20625E-11,4.43805E-13,1.56311E-13,1.56735E-11,3.27458E-12,-8.19265E-13,5.59589E-14,5.59589E-14,8.4582E-13
2.18576E-11,4.36766E-13,1.55497E-13,1.56876E-11,3.28185E-12,-8.36254E-13,5.49398E-14,5.49398E-14,8.3677E-13
2.14963E-11,4.27898E-13,1.54058E-13,1.53731E-11,3.21735E-12,-9.39182E-13,5.40629E-14,5.40629E-14,8.2797E-13
2.12529E-11,4.22085E-13,1.54119E-13,1.52901E-11,3.1902E-12,-1.04125E-12,5.32938E-14,5.32938E-14,8.2196E-13
2.09262E-11,4.15181E-13,1.52328E-13,1.50934E-11,3.15656E-12,-1.17647E-12,5.2535E-14,5.2535E-14,8.1765E-13
2.06271E-11,4.08797E-13,1.50867E-13,1.49767E-11,3.12352E-12,-1.26042E-12,5.1665E-14,5.1665E-14,8.0893E-13
2.03561E-11,4.00365E-13,1.49005E-13,1.48686E-11,3.08562E-12,-1.15779E-12,5.08993E-14,5.08993E-14,7.97E-13
1.99892E-11,3.91964E-13,1.47078E-13,1.4647E-11,3.00386E-12,-1.31041E-12,4.95703E-14,4.95703E-14,7.8368E-13
1.97265E-11,3.84252E-13,1.46449E-13,1.46957E-11,2.99496E-12,-1.36159E-12,4.84237E-14,4.84237E-14,7.7304E-13
1.94777E-11,3.77223E-13,1.44745E-13,1.46337E-11,2.9433E-12,-1.56465E-12,4.75851E-14,4.75851E-14,7.6094E-13
1.92892E-11,3.72045E-13,1.43908E-13,1.45828E-11,2.93161E-12,-1.53063E-12,4.69075E-14,4.69075E-14,7.5372E-13
1.89358E-11,3.6366E-13,1.41245E-13,1.42825E-11,2.86907E-12,-1.63082E-12,4.63728E-14,4.63728E-14,7.4739E-13
1.87679E-11,3.58292E-13,1.40297E-13,1.4297E-11,2.83375E-12,-1.68099E-12,4.51078E-14,4.51078E-14,7.4486E-13
1.84948E-11,3.50398E-13,1.38944E-13,1.40964E-11,2.78113E-12,-1.71398E-12,4.43852E-14,4.43852E-14,7.3925E-13
1.8298E-11,3.44215E-13,1.38406E-13,1.40207E-11,2.74456E-12,-1.83294E-12,4.3728E-14,4.3728E-14,7.343E-13
1.78687E-11,3.33173E-13,1.36457E-13,1.37238E-11,2.68054E-12,-1.83086E-12,4.31538E-14,4.31538E-14,7.2457E-13
1.76893E-11,3.27573E-13,1.36003E-13,1.37808E-11,2.65207E-12,-1.89831E-12,4.21785E-14,4.21785E-14,7.1322E-13
1.75735E-11,3.21495E-13,1.34333E-13,1.37531E-11,2.64209E-12,-1.71139E-12,4.14432E-14,4.14432E-14,7.0473E-13
1.73755E-11,3.1882E-13,1.33281E-13,1.37374E-11,2.64805E-12,-1.84694E-12,4.07311E-14,4.07311E-14,6.9712E-13
1.70999E-11,3.11563E-13,1.31082E-13,1.35577E-11,2.63586E-12,-1.91436E-12,3.99498E-14,3.99498E-14,6.8977E-13
1.67234E-11,3.02739E-13,1.30746E-13,1.34706E-11,2.60615E-12,-2.08258E-12,3.8782E-14,3.8782E-14,6.825E-13
1.64892E-11,2.96071E-13,1.29182E-13,1.34654E-11,2.58507E-12,-2.15072E-12,3.82545E-14,3.82545E-14,6.7875E-13
1.6299E-11,2.9198E-13,1.28182E-13,1.3525E-11,2.59236E-12,-2.16786E-12,3.7141E-14,3.7141E-14,6.7344E-13
1.62982E-11,2.88066E-13,1.26583E-13,1.33982E-11,2.59192E-12,-2.16827E-12,3.6774E-14,3.6774E-14,6.6946E-13
1.61565E-11,2.86484E-13,1.2628E-13,1.34481E-11,2.59104E-12,-2.01524E-12,3.58283E-14,3.58283E-14,6.6423E-13
1.59372E-11,2.79798E-13,1.24392E-13,1.33732E-11,2.57385E-12,-1.9966E-12,3.59791E-14,3.59791E-14,6.6122E-13
1.57427E-11,2.75038E-13,1.23292E-13,1.345E-11,2.58411E-12,-1.97874E-12,3.54834E-14,3.54834E-14,6.5448E-13
1.54426E-11,2.63454E-13,1.20803E-13,1.31815E-11,2.56905E-12,-2.19797E-12,3.46628E-14,3.46628E-14,6.464E-13
1.54001E-11,2.59449E-13,1.2167E-13,1.34174E-11,2.57545E-12,-2.13075E-12,3.39437E-14,3.39437E-14,6.3855E-13
1.53576E-11,2.55147E-13,1.20731E-13,1.34871E-11,2.58655E-12,-2.11605E-12,3.32642E-14,3.32642E-14,6.3179E-13
1.53046E-11,2.517E-13,1.19779E-13,1.34794E-11,2.56469E-12,-2.03083E-12,3.25863E-14,3.25863E-14,6.2682E-13
1.51065E-11,2.49354E-13,1.16773E-13,1.31045E-11,2.54968E-12,-2.19964E-12,3.2228E-14,3.2228E-14,6.2907E-13
1.47796E-11,2.43819E-13,1.14308E-13,1.30077E-11,2.48857E-12,-2.19631E-12,3.17921E-14,3.17921E-14,6.2473E-13
1.45399E-11,2.39596E-13,1.12849E-13,1.29557E-11,2.46932E-12,-2.44856E-12,3.20027E-14,3.20027E-14,6.2027E-13
1.43038E-11,2.30225E-13,1.1016E-13,1.30794E-11,2.43641E-12,-2.41479E-12,3.11302E-14,3.11302E-14,6.1368E-13
1.40731E-11,2.2145E-13,1.08904E-13,1.29334E-11,2.41123E-12,-2.65221E-12,3.07533E-14,3.07533E-14,6.0707E-13
1.39776E-11,2.16552E-13,1.07409E-13,1.28072E-11,2.36862E-12,-2.5185E-12,2.95737E-14,2.95737E-14,6.0607E-13
1.38969E-11,2.15615E-13,1.06978E-13,1.28195E-11,2.33816E-12,-2.48422E-12,2.98288E-14,2.98288E-14,5.9841E-13
1.37861E-11,2.17901E-13,1.06307E-13,1.2879E-11,2.34162E-12,-2.36705E-12,2.92349E-14,2.92349E-14,5.9695E-13
1.36805E-11,2.15759E-13,1.06825E-13,1.31164E-11,2.42155E-12,-2.50374E-12,2.84197E-14,2.84197E-14,5.8848E-13
1.32987E-11,2.12993E-13,1.06028E-13,1.31236E-11,2.43746E-12,-2.65473E-12,2.74864E-14,2.74864E-14,5.8404E-13
1.31877E-11,2.08704E-13,1.05511E-13,1.29259E-11,2.47285E-12,-2.67037E-12,2.67938E-14,2.67938E-14,5.816E-13
1.31039E-11,2.04472E-13,1.04148E-13,1.28296E-11,2.4554E-12,-2.58365E-12,2.70787E-14,2.70787E-14,5.7511E-13
1.32335E-11,1.98718E-13,1.03379E-13,1.26394E-11,2.47457E-12,-2.61643E-12,2.67572E-14,2.67572E-14,5.7485E-13
1.30476E-11,1.97137E-13,1.01731E-13,1.27753E-11,2.47713E-12,-2.68344E-12,2.62618E-14,2.62618E-14,5.6851E-13
1.29148E-11,1.93366E-13,1.00742E-13,1.30837E-11,2.50649E-12,-2.76756E-12,2.512E-14,2.512E-14,5.584E-13
1.27583E-11,1.9265E-13,1.02932E-13,1.31549E-11,2.54779E-12,-2.55037E-12,2.39499E-14,2.39499E-14,5.5116E-13
1.26504E-11,1.89492E-13,1.03184E-13,1.31054E-11,2.54179E-12,-2.68242E-12,2.35913E-14,2.35913E-14,5.466E-13
1.23014E-11,1.86247E-13,1.02508E-13,1.26081E-11,2.47034E-12,-2.73173E-12,2.30891E-14,2.30891E-14,5.4971E-13
1.20957E-11,1.81185E-13,1.00504E-13,1.25957E-11,2.44194E-12,-2.91139E-12,2.28365E-14,2.28365E-14,5.3756E-13
1.20981E-11,1.72173E-13,9.79498E-14,1.28025E-11,2.38894E-12,-2.84462E-12,2.23441E-14,2.23441E-14,5.3333E-13
1.2122E-11,1.65529E-13,9.57058E-14,1.3113E-11,2.40505E-12,-2.72497E-12,2.30269E-14,2.30269E-14,5.3457E-13
1.22292E-11,1.66109E-13,9.46288E-14,1.30661E-11,2.45294E-12,-2.76335E-12,2.29564E-14,2.29564E-14,5.3158E-13
1.19822E-11,1.67349E-13,9.39713E-14,1.27236E-11,2.45037E-12,-2.69595E-12,2.24972E-14,2.24972E-14,5.2231E-13
1.17686E-11,1.62736E-13,9.44357E-14,1.25409E-11,2.44014E-12,-2.86445E-12,2.16841E-14,2.16841E-14,5.0801E-13
1.14602E-11,1.51905E-13,9.34054E-14,1.22624E-11,2.29461E-12,-2.90695E-12,2.14308E-14,2.14308E-14,5.0967E-13
1.12132E-11,1.37737E-13,9.25466E-14,1.22972E-11,2.33414E-12,-3.04079E-12,2.17696E-14,2.17696E-14,5.1088E-13
1.11617E-11,1.37137E-13,9.17327E-14,1.23249E-11,2.36054E-12,-2.87169E-12,2.15975E-14,2.15975E-14,5.1374E-13
1.10385E-11,1.36705E-13,9.03087E-14,1.23943E-11,2.42623E-12,-3.08971E-12,2.04129E-14,2.04129E-14,5.0557E-13
1.11844E-11,1.45801E-13,8.98493E-14,1.27262E-11,2.39823E-12,-2.92012E-12,1.90204E-14,1.90204E-14,4.9593E-13
1.12994E-11,1.48416E-13,8.91647E-14,1.25787E-11,2.38757E-12,-2.92124E-12,1.84942E-14,1.84942E-14,4.8908E-13
1.10964E-11,1.41169E-13,8.75669E-14,1.2576E-11,2.39728E-12,-3.09208E-12,1.81302E-14,1.81302E-14,4.8103E-13
1.08044E-11,1.35215E-13,8.91107E-14,1.26351E-11,2.47714E-12,-3.31212E-12,1.80215E-14,1.80215E-14,4.7807E-13
1.03505E-11,1.3004E-13,8.89269E-14,1.26745E-11,2.44366E-12,-3.6442E-12,1.84912E-14,1.84912E-14,4.7358E-13
1.04071E-11,1.36457E-13,9.19519E-14,1.30928E-11,2.4894E-12,-3.25576E-12,1.85609E-14,1.85609E-14,4.8037E-13
1.04483E-11,1.36143E-13,8.98062E-14,1.28049E-11,2.46272E-12,-3.11852E-12,1.80609E-14,1.80609E-14,4.7544E-13
1.04933E-11,1.36705E-13,8.90071E-14,1.26721E-11,2.48346E-12,-3.07439E-12,1.70617E-14,1.70617E-14,4.695E-13
1.02533E-11,1.26922E-13,8.48489E-14,1.239E-11,2.39423E-12,-3.4756E-12,1.66018E-14,1.66018E-14,4.6563E-13
1.01077E-11,1.16973E-13,8.43161E-14,1.24879E-11,2.31245E-12,-3.47028E-12,1.68052E-14,1.68052E-14,4.6607E-13
1.0254E-11,1.10109E-13,8.42644E-14,1.2876E-11,2.29372E-12,-3.38548E-12,1.59031E-14,1.59031E-14,4.6878E-13
1.04107E-11,1.11015E-13,8.55617E-14,1.29033E-11,2.2824E-12,-3.19047E-12,1.5468E-14,1.5468E-14,4.6475E-13
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
